x(mm),P (Pa)
1169.79,15360.6
1170.34,15360.6
1170.88,15360.5
1171.42,15360.5
1171.96,15360.5
1172.5,15360.5
1173.04,15360.5
1173.58,15360.5
1174.13,15360.5
1174.67,15360.5
1175.21,15360.5
1175.75,15360.5
1176.29,15360.5
1176.83,15360.5
1177.36,15360.5
1177.9,15360.5
1178.44,15360.5
1178.98,15360.5
1179.52,15360.5
1180.06,15360.4
1180.6,15360.4
1181.13,15360.4
1181.67,15360.4
1182.21,15360.4
1182.75,15360.4
1183.28,15360.4
1183.82,15360.3
1184.36,15360.3
1184.89,15360.3
1185.43,15360.3
1185.97,15360.3
1186.5,15360.2
1187.04,15360.2
1187.57,15360.2
1188.11,15360.2
1188.64,15360.1
1189.18,15360.1
1189.71,15360.1
1190.24,15360.1
1190.78,15360.1
1191.31,15360.1
1191.85,15360.1
1192.38,15360.1
1192.91,15360
1193.45,15360
1193.98,15360
1194.51,15360
1195.04,15360
1195.57,15360
1196.11,15360.1
1196.64,15360.1
1197.17,15360.1
1197.7,15360.1
1198.23,15360.1
1198.76,15360.1
1199.29,15360.1
1199.82,15360.1
1200.35,15360.1
1200.88,15360.1
1201.41,15360
1201.94,15360
1202.47,15360
1203,15360
1203.53,15360
1204.06,15360
1204.59,15359.9
1205.11,15359.9
1205.64,15359.9
1206.17,15359.9
1206.7,15359.8
1207.23,15359.8
1207.75,15359.8
1208.28,15359.8
1208.81,15359.7
1209.33,15359.7
1209.86,15359.7
1210.39,15359.7
1210.91,15359.6
1211.44,15359.6
1211.96,15359.6
1212.49,15359.6
1213.01,15359.6
1213.54,15359.6
1214.06,15359.6
1214.59,15359.6
1215.11,15359.6
1215.63,15359.6
1216.16,15359.6
1216.68,15359.6
1217.21,15359.6
1217.73,15359.6
1218.25,15359.6
1218.77,15359.6
1219.3,15359.6
1219.82,15359.6
1220.34,15359.6
1220.86,15359.6
1221.38,15359.6
1221.91,15359.6
1222.43,15359.6
1222.95,15359.6
1223.47,15359.6
1223.99,15359.6
1224.51,15359.6
1225.03,15359.6
1225.55,15359.6
1226.07,15359.5
1226.59,15359.5
1227.11,15359.5
1227.63,15359.4
1228.15,15359.4
1228.67,15359.4
1229.18,15359.4
1229.7,15359.3
1230.22,15359.3
1230.74,15359.3
1231.26,15359.2
1231.77,15359.2
1232.29,15359.2
1232.81,15359.2
1233.33,15359.1
1233.84,15359.1
1234.36,15359.1
1234.88,15359.1
1235.39,15359.1
1235.91,15359.1
1236.42,15359.1
1236.94,15359.1
1237.45,15359.1
1237.97,15359.1
1238.48,15359.1
1239,15359.1
1239.51,15359.1
1240.03,15359.2
1240.54,15359.2
1241.05,15359.2
1241.57,15359.2
1242.08,15359.2
1242.59,15359.2
1243.11,15359.2
1243.62,15359.2
1244.13,15359.2
1244.64,15359.2
1245.16,15359.2
1245.67,15359.2
1246.18,15359.2
1246.69,15359.2
1247.2,15359.2
1247.71,15359.1
1248.23,15359.1
1248.74,15359.1
1249.25,15359.1
1249.76,15359
1250.27,15359
1250.78,15359
1251.29,15359
1251.8,15358.9
1252.31,15358.9
1252.81,15358.9
1253.32,15358.8
1253.83,15358.8
1254.34,15358.8
1254.85,15358.7
1255.36,15358.7
1255.86,15358.7
1256.37,15358.7
1256.88,15358.7
1257.39,15358.7
1257.89,15358.6
1258.4,15358.6
1258.91,15358.6
1259.41,15358.6
1259.92,15358.6
1260.43,15358.6
1260.93,15358.6
1261.44,15358.6
1261.94,15358.6
1262.45,15358.6
1262.95,15358.6
1263.46,15358.6
1263.96,15358.7
1264.47,15358.7
1264.97,15358.7
1265.47,15358.7
1265.98,15358.7
1266.48,15358.7
1266.99,15358.7
1267.49,15358.7
1267.99,15358.7
1268.49,15358.7
1269,15358.7
1269.5,15358.7
1270,15358.7
1270.5,15358.7
1271.01,15358.7
1271.51,15358.7
1272.01,15358.7
1272.51,15358.7
1273.01,15358.6
1273.51,15358.6
1274.01,15358.6
1274.51,15358.6
1275.01,15358.5
1275.51,15358.5
1276.01,15358.5
1276.51,15358.5
1277.01,15358.4
1277.51,15358.4
1278.01,15358.4
1278.51,15358.3
1279.01,15358.3
1279.5,15358.3
1280,15358.3
1280.5,15358.2
1281,15358.2
1281.5,15358.2
1281.99,15358.2
1282.49,15358.1
1282.99,15358.1
1283.48,15358.1
1283.98,15358.1
1284.48,15358.1
1284.97,15358.1
1285.47,15358
1285.96,15358
1286.46,15358
1286.96,15358
1287.45,15358.1
1287.95,15358.1
1288.44,15358.1
1288.94,15358.1
1289.43,15358.1
1289.92,15358.1
1290.42,15358.1
1290.91,15358.1
1291.41,15358.1
1291.9,15358.2
1292.39,15358.2
1292.88,15358.2
1293.38,15358.2
1293.87,15358.2
1294.36,15358.2
1294.85,15358.2
1295.35,15358.3
1295.84,15358.3
1296.33,15358.3
1296.82,15358.3
1297.31,15358.3
1297.8,15358.3
1298.29,15358.2
1298.78,15358.2
1299.28,15358.2
1299.77,15358.2
1300.26,15358.2
1300.75,15358.1
1301.24,15358.1
1301.72,15358.1
1302.21,15358
1302.7,15358
1303.19,15358
1303.68,15357.9
1304.17,15357.9
1304.66,15357.8
1305.15,15357.8
1305.63,15357.7
1306.12,15357.7
1306.61,15357.7
1307.1,15357.6
1307.58,15357.6
1308.07,15357.5
1308.56,15357.5
1309.04,15357.5
1309.53,15357.4
1310.01,15357.4
1310.5,15357.4
1310.99,15357.4
1311.47,15357.4
1311.96,15357.4
1312.44,15357.4
1312.93,15357.4
1313.41,15357.4
1313.9,15357.4
1314.38,15357.4
1314.87,15357.4
1315.35,15357.5
1315.83,15357.5
1316.32,15357.5
1316.8,15357.5
1317.28,15357.6
1317.77,15357.6
1318.25,15357.7
1318.73,15357.7
1319.21,15357.7
1319.7,15357.8
1320.18,15357.8
1320.66,15357.8
1321.14,15357.8
1321.62,15357.9
1322.1,15357.9
1322.59,15357.9
1323.07,15357.9
1323.55,15357.9
1324.03,15357.9
1324.51,15357.9
1324.99,15357.9
1325.47,15357.9
1325.95,15357.9
1326.43,15357.8
1326.91,15357.8
1327.39,15357.7
1327.86,15357.7
1328.34,15357.7
1328.82,15357.6
1329.3,15357.5
1329.78,15357.5
1330.26,15357.4
1330.73,15357.4
1331.21,15357.3
1331.69,15357.2
1332.17,15357.2
1332.64,15357.1
1333.12,15357
1333.6,15357
1334.07,15356.9
1334.55,15356.9
1335.03,15356.8
1335.5,15356.8
1335.98,15356.8
1336.45,15356.7
1336.93,15356.7
1337.4,15356.7
1337.88,15356.7
1338.35,15356.7
1338.83,15356.7
1339.3,15356.7
1339.78,15356.7
1340.25,15356.7
1340.72,15356.7
1341.2,15356.8
1341.67,15356.8
1342.14,15356.9
1342.62,15356.9
1343.09,15356.9
1343.56,15357
1344.03,15357
1344.51,15357.1
1344.98,15357.2
1345.45,15357.2
1345.92,15357.3
1346.39,15357.3
1346.87,15357.4
1347.34,15357.4
1347.81,15357.4
1348.28,15357.5
1348.75,15357.5
1349.22,15357.5
1349.69,15357.5
1350.16,15357.6
1350.63,15357.6
1351.1,15357.6
1351.57,15357.6
1352.04,15357.5
1352.51,15357.5
1352.97,15357.5
1353.44,15357.5
1353.91,15357.4
1354.38,15357.4
1354.85,15357.3
1355.32,15357.3
1355.78,15357.2
1356.25,15357.1
1356.72,15357.1
1357.19,15357
1357.65,15356.9
1358.12,15356.8
1358.59,15356.8
1359.05,15356.7
1359.52,15356.6
1359.99,15356.5
1360.45,15356.5
1360.92,15356.4
1361.38,15356.3
1361.85,15356.3
1362.31,15356.2
1362.78,15356.2
1363.24,15356.1
1363.71,15356.1
1364.17,15356
1364.64,15356
1365.1,15356
1365.56,15356
1366.03,15356
1366.49,15356
1366.95,15356
1367.42,15356
1367.88,15356
1368.34,15356.1
1368.8,15356.1
1369.27,15356.1
1369.73,15356.2
1370.19,15356.2
1370.65,15356.3
1371.11,15356.4
1371.58,15356.4
1372.04,15356.5
1372.5,15356.5
1372.96,15356.6
1373.42,15356.7
1373.88,15356.7
1374.34,15356.8
1374.8,15356.9
1375.26,15356.9
1375.72,15357
1376.18,15357
1376.64,15357.1
1377.1,15357.1
1377.56,15357.1
1378.02,15357.2
1378.47,15357.2
1378.93,15357.2
1379.39,15357.2
1379.85,15357.2
1380.31,15357.2
1380.76,15357.2
1381.22,15357.1
1381.68,15357.1
1382.14,15357.1
1382.59,15357
1383.05,15357
1383.51,15356.9
1383.96,15356.8
1384.42,15356.8
1384.88,15356.7
1385.33,15356.6
1385.79,15356.5
1386.24,15356.5
1386.7,15356.4
1387.15,15356.3
1387.61,15356.2
1388.06,15356.1
1388.52,15356
1388.97,15355.9
1389.43,15355.9
1389.88,15355.8
1390.33,15355.7
1390.79,15355.6
1391.24,15355.6
1391.69,15355.5
1392.15,15355.4
1392.6,15355.4
1393.05,15355.4
1393.51,15355.3
1393.96,15355.3
1394.41,15355.3
1394.86,15355.3
1395.31,15355.3
1395.77,15355.3
1396.22,15355.3
1396.67,15355.3
1397.12,15355.3
1397.57,15355.3
1398.02,15355.4
1398.47,15355.4
1398.92,15355.5
1399.37,15355.5
1399.82,15355.6
1400.27,15355.7
1400.72,15355.8
1401.17,15355.8
1401.62,15355.9
1402.07,15356
1402.52,15356.1
1402.97,15356.1
1403.42,15356.2
1403.87,15356.3
1404.31,15356.4
1404.76,15356.5
1405.21,15356.5
1405.66,15356.6
1406.11,15356.7
1406.55,15356.7
1407,15356.8
1407.45,15356.8
1407.89,15356.8
1408.34,15356.9
1408.79,15356.9
1409.23,15356.9
1409.68,15356.9
1410.13,15356.9
1410.57,15356.9
1411.02,15356.9
1411.46,15356.8
1411.91,15356.8
1412.35,15356.8
1412.8,15356.7
1413.24,15356.6
1413.69,15356.6
1414.13,15356.5
1414.57,15356.4
1415.02,15356.3
1415.46,15356.2
1415.91,15356.1
1416.35,15356
1416.79,15355.9
1417.24,15355.8
1417.68,15355.7
1418.12,15355.6
1418.56,15355.5
1419.01,15355.3
1419.45,15355.2
1419.89,15355.1
1420.33,15355
1420.77,15354.9
1421.22,15354.8
1421.66,15354.8
1422.1,15354.7
1422.54,15354.6
1422.98,15354.6
1423.42,15354.5
1423.86,15354.5
1424.3,15354.4
1424.74,15354.4
1425.18,15354.4
1425.62,15354.4
1426.06,15354.4
1426.5,15354.4
1426.94,15354.4
1427.38,15354.4
1427.82,15354.5
1428.25,15354.5
1428.69,15354.6
1429.13,15354.7
1429.57,15354.7
1430.01,15354.8
1430.45,15354.9
1430.88,15355
1431.32,15355.1
1431.76,15355.2
1432.19,15355.3
1432.63,15355.4
1433.07,15355.5
1433.5,15355.6
1433.94,15355.7
1434.38,15355.9
1434.81,15356
1435.25,15356.1
1435.68,15356.2
1436.12,15356.3
1436.56,15356.4
1436.99,15356.4
1437.43,15356.5
1437.86,15356.6
1438.29,15356.7
1438.73,15356.7
1439.16,15356.7
1439.6,15356.8
1440.03,15356.8
1440.47,15356.8
1440.9,15356.8
1441.33,15356.8
1441.77,15356.8
1442.2,15356.7
1442.63,15356.7
1443.06,15356.6
1443.5,15356.6
1443.93,15356.5
1444.36,15356.4
1444.79,15356.3
1445.23,15356.2
1445.66,15356.1
1446.09,15356
1446.52,15355.8
1446.95,15355.7
1447.38,15355.6
1447.81,15355.4
1448.24,15355.3
1448.67,15355.2
1449.1,15355
1449.53,15354.9
1449.96,15354.7
1450.39,15354.6
1450.82,15354.4
1451.25,15354.3
1451.68,15354.2
1452.11,15354.1
1452.54,15354
1452.97,15353.9
1453.4,15353.8
1453.83,15353.7
1454.25,15353.6
1454.68,15353.5
1455.11,15353.5
1455.54,15353.4
1455.96,15353.4
1456.39,15353.4
1456.82,15353.4
1457.25,15353.4
1457.67,15353.4
1458.1,15353.4
1458.53,15353.5
1458.95,15353.5
1459.38,15353.6
1459.8,15353.6
1460.23,15353.7
1460.66,15353.8
1461.08,15353.9
1461.51,15354
1461.93,15354.2
1462.36,15354.3
1462.78,15354.4
1463.21,15354.6
1463.63,15354.7
1464.06,15354.8
1464.48,15355
1464.9,15355.1
1465.33,15355.3
1465.75,15355.4
1466.17,15355.6
1466.6,15355.7
1467.02,15355.8
1467.44,15356
1467.87,15356.1
1468.29,15356.2
1468.71,15356.3
1469.13,15356.4
1469.56,15356.5
1469.98,15356.6
1470.4,15356.6
1470.82,15356.7
1471.24,15356.7
1471.66,15356.8
1472.08,15356.8
1472.5,15356.8
1472.93,15356.8
1473.35,15356.8
1473.77,15356.7
1474.19,15356.7
1474.61,15356.6
1475.03,15356.6
1475.45,15356.5
1475.87,15356.4
1476.29,15356.3
1476.7,15356.2
1477.12,15356
1477.54,15355.9
1477.96,15355.8
1478.38,15355.6
1478.8,15355.5
1479.22,15355.3
1479.63,15355.1
1480.05,15355
1480.47,15354.8
1480.89,15354.6
1481.3,15354.5
1481.72,15354.3
1482.14,15354.1
1482.56,15354
1482.97,15353.8
1483.39,15353.6
1483.81,15353.5
1484.22,15353.3
1484.64,15353.2
1485.05,15353.1
1485.47,15352.9
1485.88,15352.8
1486.3,15352.7
1486.71,15352.6
1487.13,15352.5
1487.54,15352.5
1487.96,15352.4
1488.37,15352.4
1488.79,15352.4
1489.2,15352.3
1489.62,15352.3
1490.03,15352.3
1490.44,15352.4
1490.86,15352.4
1491.27,15352.5
1491.68,15352.5
1492.1,15352.6
1492.51,15352.7
1492.92,15352.8
1493.34,15352.9
1493.75,15353
1494.16,15353.2
1494.57,15353.3
1494.98,15353.4
1495.4,15353.6
1495.81,15353.8
1496.22,15353.9
1496.63,15354.1
1497.04,15354.3
1497.45,15354.4
1497.86,15354.6
1498.27,15354.8
1498.68,15355
1499.09,15355.2
1499.5,15355.3
1499.91,15355.5
1500.32,15355.7
1500.73,15355.8
1501.14,15356
1501.55,15356.1
1501.96,15356.2
1502.37,15356.4
1502.78,15356.5
1503.19,15356.6
1503.59,15356.7
1504,15356.7
1504.41,15356.8
1504.82,15356.9
1505.23,15356.9
1505.63,15356.9
1506.04,15356.9
1506.45,15356.9
1506.86,15356.9
1507.26,15356.9
1507.67,15356.8
1508.08,15356.8
1508.48,15356.7
1508.89,15356.6
1509.29,15356.5
1509.7,15356.4
1510.11,15356.3
1510.51,15356.1
1510.92,15356
1511.32,15355.8
1511.73,15355.7
1512.13,15355.5
1512.54,15355.3
1512.94,15355.1
1513.35,15354.9
1513.75,15354.7
1514.16,15354.5
1514.56,15354.3
1514.96,15354.1
1515.37,15353.9
1515.77,15353.7
1516.17,15353.5
1516.58,15353.3
1516.98,15353.1
1517.38,15352.9
1517.79,15352.7
1518.19,15352.5
1518.59,15352.3
1518.99,15352.1
1519.4,15352
1519.8,15351.8
1520.2,15351.7
1520.6,15351.6
1521,15351.5
1521.4,15351.3
1521.8,15351.3
1522.2,15351.2
1522.61,15351.1
1523.01,15351.1
1523.41,15351.1
1523.81,15351
1524.21,15351
1524.61,15351.1
1525.01,15351.1
1525.41,15351.2
1525.81,15351.2
1526.21,15351.3
1526.6,15351.4
1527,15351.5
1527.4,15351.6
1527.8,15351.8
1528.2,15351.9
1528.6,15352.1
1529,15352.3
1529.39,15352.4
1529.79,15352.6
1530.19,15352.8
1530.59,15353
1530.98,15353.3
1531.38,15353.5
1531.78,15353.7
1532.18,15353.9
1532.57,15354.2
1532.97,15354.4
1533.37,15354.6
1533.76,15354.9
1534.16,15355.1
1534.55,15355.3
1534.95,15355.6
1535.35,15355.8
1535.74,15356
1536.14,15356.2
1536.53,15356.4
1536.93,15356.6
1537.32,15356.7
1537.72,15356.9
1538.11,15357
1538.51,15357.2
1538.9,15357.3
1539.29,15357.4
1539.69,15357.5
1540.08,15357.6
1540.47,15357.6
1540.87,15357.7
1541.26,15357.7
1541.65,15357.7
1542.05,15357.7
1542.44,15357.6
1542.83,15357.6
1543.23,15357.5
1543.62,15357.4
1544.01,15357.3
1544.4,15357.2
1544.79,15357.1
1545.19,15356.9
1545.58,15356.8
1545.97,15356.6
1546.36,15356.4
1546.75,15356.2
1547.14,15356
1547.53,15355.7
1547.92,15355.5
1548.31,15355.2
1548.7,15355
1549.09,15354.7
1549.48,15354.4
1549.87,15354.1
1550.26,15353.9
1550.65,15353.6
1551.04,15353.3
1551.43,15353
1551.82,15352.7
1552.21,15352.4
1552.6,15352.2
1552.99,15351.9
1553.38,15351.6
1553.76,15351.4
1554.15,15351.1
1554.54,15350.9
1554.93,15350.6
1555.32,15350.4
1555.7,15350.2
1556.09,15350
1556.48,15349.9
1556.86,15349.7
1557.25,15349.6
1557.64,15349.5
1558.02,15349.4
1558.41,15349.3
1558.8,15349.2
1559.18,15349.2
1559.57,15349.1
1559.95,15349.1
1560.34,15349.2
1560.73,15349.2
1561.11,15349.2
1561.5,15349.3
1561.88,15349.4
1562.27,15349.5
1562.65,15349.7
1563.04,15349.8
1563.42,15350
1563.8,15350.2
1564.19,15350.4
1564.57,15350.6
1564.96,15350.9
1565.34,15351.1
1565.72,15351.4
1566.11,15351.7
1566.49,15352
1566.87,15352.3
1567.26,15352.6
1567.64,15352.9
1568.02,15353.2
1568.4,15353.6
1568.79,15353.9
1569.17,15354.2
1569.55,15354.6
1569.93,15354.9
1570.31,15355.2
1570.69,15355.6
1571.08,15355.9
1571.46,15356.2
1571.84,15356.5
1572.22,15356.8
1572.6,15357.1
1572.98,15357.4
1573.36,15357.6
1573.74,15357.9
1574.12,15358.1
1574.5,15358.3
1574.88,15358.5
1575.26,15358.7
1575.64,15358.9
1576.02,15359
1576.4,15359.1
1576.78,15359.2
1577.16,15359.3
1577.53,15359.4
1577.91,15359.4
1578.29,15359.4
1578.67,15359.4
1579.05,15359.4
1579.43,15359.3
1579.8,15359.2
1580.18,15359.1
1580.56,15359
1580.94,15358.8
1581.31,15358.6
1581.69,15358.5
1582.07,15358.2
1582.44,15358
1582.82,15357.7
1583.2,15357.5
1583.57,15357.2
1583.95,15356.9
1584.33,15356.5
1584.7,15356.2
1585.08,15355.9
1585.45,15355.5
1585.83,15355.1
1586.2,15354.7
1586.58,15354.4
1586.95,15354
1587.33,15353.6
1587.7,15353.2
1588.08,15352.8
1588.45,15352.4
1588.83,15352
1589.2,15351.6
1589.57,15351.2
1589.95,15350.8
1590.32,15350.4
1590.69,15350
1591.07,15349.7
1591.44,15349.3
1591.81,15349
1592.19,15348.7
1592.56,15348.4
1592.93,15348.1
1593.3,15347.8
1593.68,15347.6
1594.05,15347.3
1594.42,15347.1
1594.79,15347
1595.16,15346.8
1595.54,15346.7
1595.91,15346.6
1596.28,15346.5
1596.65,15346.4
1597.02,15346.4
1597.39,15346.4
1597.76,15346.4
1598.13,15346.5
1598.5,15346.5
1598.87,15346.6
1599.24,15346.8
1599.61,15346.9
1599.98,15347.1
1600.35,15347.3
1600.72,15347.6
1601.09,15347.8
1601.46,15348.1
1601.83,15348.4
1602.2,15348.7
1602.57,15349.1
1602.93,15349.4
1603.3,15349.8
1603.67,15350.2
1604.04,15350.6
1604.41,15351.1
1604.77,15351.5
1605.14,15352
1605.51,15352.4
1605.88,15352.9
1606.24,15353.4
1606.61,15353.9
1606.98,15354.3
1607.35,15354.8
1607.71,15355.3
1608.08,15355.8
1608.44,15356.3
1608.81,15356.7
1609.18,15357.2
1609.54,15357.7
1609.91,15358.1
1610.27,15358.5
1610.64,15359
1611,15359.4
1611.37,15359.7
1611.73,15360.1
1612.1,15360.4
1612.46,15360.8
1612.83,15361.1
1613.19,15361.3
1613.56,15361.6
1613.92,15361.8
1614.29,15362
1614.65,15362.2
1615.01,15362.3
1615.38,15362.4
1615.74,15362.5
1616.1,15362.6
1616.47,15362.6
1616.83,15362.6
1617.19,15362.5
1617.55,15362.4
1617.92,15362.3
1618.28,15362.2
1618.64,15362
1619,15361.8
1619.37,15361.6
1619.73,15361.3
1620.09,15361
1620.45,15360.7
1620.81,15360.4
1621.17,15360
1621.53,15359.6
1621.9,15359.2
1622.26,15358.8
1622.62,15358.3
1622.98,15357.8
1623.34,15357.3
1623.7,15356.8
1624.06,15356.3
1624.42,15355.7
1624.78,15355.2
1625.14,15354.6
1625.5,15354
1625.86,15353.5
1626.22,15352.9
1626.57,15352.3
1626.93,15351.7
1627.29,15351.1
1627.65,15350.5
1628.01,15350
1628.37,15349.4
1628.73,15348.8
1629.08,15348.3
1629.44,15347.7
1629.8,15347.2
1630.16,15346.7
1630.51,15346.2
1630.87,15345.8
1631.23,15345.3
1631.59,15344.9
1631.94,15344.5
1632.3,15344.1
1632.66,15343.8
1633.01,15343.5
1633.37,15343.2
1633.72,15343
1634.08,15342.8
1634.44,15342.6
1634.79,15342.4
1635.15,15342.3
1635.5,15342.2
1635.86,15342.2
1636.21,15342.2
1636.57,15342.2
1636.92,15342.3
1637.28,15342.4
1637.63,15342.5
1637.99,15342.7
1638.34,15342.9
1638.7,15343.2
1639.05,15343.5
1639.4,15343.8
1639.76,15344.1
1640.11,15344.5
1640.46,15345
1640.82,15345.4
1641.17,15345.9
1641.52,15346.4
1641.88,15346.9
1642.23,15347.5
1642.58,15348
1642.94,15348.6
1643.29,15349.3
1643.64,15349.9
1643.99,15350.6
1644.34,15351.2
1644.7,15351.9
1645.05,15352.6
1645.4,15353.3
1645.75,15354
1646.1,15354.7
1646.45,15355.4
1646.8,15356.1
1647.15,15356.8
1647.5,15357.5
1647.85,15358.1
1648.21,15358.8
1648.56,15359.5
1648.91,15360.1
1649.26,15360.7
1649.61,15361.3
1649.95,15361.9
1650.3,15362.5
1650.65,15363
1651,15363.5
1651.35,15364
1651.7,15364.5
1652.05,15364.9
1652.4,15365.3
1652.75,15365.7
1653.1,15366
1653.44,15366.3
1653.79,15366.5
1654.14,15366.7
1654.49,15366.9
1654.84,15367
1655.18,15367.1
1655.53,15367.1
1655.88,15367.1
1656.22,15367.1
1656.57,15367
1656.92,15366.9
1657.27,15366.7
1657.61,15366.5
1657.96,15366.3
1658.3,15366
1658.65,15365.7
1659,15365.3
1659.34,15364.9
1659.69,15364.5
1660.03,15364
1660.38,15363.5
1660.72,15362.9
1661.07,15362.4
1661.42,15361.8
1661.76,15361.1
1662.1,15360.5
1662.45,15359.8
1662.79,15359.1
1663.14,15358.4
1663.48,15357.7
1663.83,15356.9
1664.17,15356.1
1664.51,15355.4
1664.86,15354.6
1665.2,15353.8
1665.55,15353
1665.89,15352.2
1666.23,15351.4
1666.57,15350.6
1666.92,15349.8
1667.26,15349
1667.6,15348.2
1667.95,15347.4
1668.29,15346.7
1668.63,15345.9
1668.97,15345.2
1669.31,15344.5
1669.66,15343.8
1670,15343.1
1670.34,15342.5
1670.68,15341.9
1671.02,15341.3
1671.36,15340.8
1671.7,15340.2
1672.04,15339.8
1672.38,15339.3
1672.72,15338.9
1673.07,15338.5
1673.41,15338.2
1673.75,15337.9
1674.09,15337.7
1674.43,15337.4
1674.76,15337.3
1675.1,15337.2
1675.44,15337.1
1675.78,15337
1676.12,15337.1
1676.46,15337.1
1676.8,15337.2
1677.14,15337.4
1677.48,15337.5
1677.82,15337.8
1678.15,15338
1678.49,15338.4
1678.83,15338.7
1679.17,15339.1
1679.51,15339.6
1679.84,15340
1680.18,15340.5
1680.52,15341.1
1680.86,15341.7
1681.19,15342.3
1681.53,15342.9
1681.87,15343.6
1682.2,15344.3
1682.54,15345
1682.88,15345.8
1683.21,15346.6
1683.55,15347.3
1683.89,15348.1
1684.22,15349
1684.56,15349.8
1684.89,15350.6
1685.23,15351.5
1685.56,15352.3
1685.9,15353.2
1686.23,15354
1686.57,15354.9
1686.9,15355.7
1687.24,15356.6
1687.57,15357.4
1687.91,15358.2
1688.24,15359
1688.58,15359.8
1688.91,15360.6
1689.24,15361.3
1689.58,15362
1689.91,15362.7
1690.24,15363.4
1690.58,15364.1
1690.91,15364.7
1691.24,15365.2
1691.58,15365.8
1691.91,15366.3
1692.24,15366.8
1692.58,15367.2
1692.91,15367.6
1693.24,15368
1693.57,15368.3
1693.9,15368.5
1694.24,15368.8
1694.57,15369
1694.9,15369.1
1695.23,15369.2
1695.56,15369.2
1695.89,15369.2
1696.22,15369.2
1696.56,15369.1
1696.89,15369
1697.22,15368.8
1697.55,15368.6
1697.88,15368.4
1698.21,15368.1
1698.54,15367.7
1698.87,15367.3
1699.2,15366.9
1699.53,15366.5
1699.86,15366
1700.19,15365.4
1700.52,15364.9
1700.85,15364.3
1701.17,15363.7
1701.5,15363
1701.83,15362.3
1702.16,15361.6
1702.49,15360.9
1702.82,15360.2
1703.15,15359.4
1703.47,15358.6
1703.8,15357.8
1704.13,15357
1704.46,15356.2
1704.79,15355.4
1705.11,15354.5
1705.44,15353.7
1705.77,15352.8
1706.1,15352
1706.42,15351.2
1706.75,15350.3
1707.08,15349.5
1707.4,15348.7
1707.73,15347.8
1708.06,15347
1708.38,15346.3
1708.71,15345.5
1709.03,15344.7
1709.36,15344
1709.68,15343.3
1710.01,15342.6
1710.34,15342
1710.66,15341.3
1710.99,15340.7
1711.31,15340.2
1711.64,15339.6
1711.96,15339.1
1712.29,15338.7
1712.61,15338.2
1712.93,15337.8
1713.26,15337.5
1713.58,15337.2
1713.91,15336.9
1714.23,15336.6
1714.55,15336.4
1714.88,15336.3
1715.2,15336.2
1715.52,15336.1
1715.85,15336.1
1716.17,15336.1
1716.49,15336.1
1716.82,15336.2
1717.14,15336.3
1717.46,15336.5
1717.78,15336.7
1718.11,15337
1718.43,15337.3
1718.75,15337.6
1719.07,15338
1719.39,15338.4
1719.72,15338.9
1720.04,15339.3
1720.36,15339.9
1720.68,15340.4
1721,15341
1721.32,15341.6
1721.64,15342.2
1721.96,15342.9
1722.28,15343.5
1722.61,15344.2
1722.93,15345
1723.25,15345.7
1723.57,15346.4
1723.89,15347.2
1724.21,15348
1724.53,15348.8
1724.85,15349.6
1725.16,15350.4
1725.48,15351.2
1725.8,15352
1726.12,15352.8
1726.44,15353.6
1726.76,15354.4
1727.08,15355.2
1727.4,15356
1727.72,15356.7
1728.03,15357.5
1728.35,15358.2
1728.67,15359
1728.99,15359.7
1729.31,15360.3
1729.62,15361
1729.94,15361.6
1730.26,15362.3
1730.58,15362.9
1730.89,15363.4
1731.21,15363.9
1731.53,15364.4
1731.84,15364.9
1732.16,15365.3
1732.48,15365.7
1732.79,15366.1
1733.11,15366.4
1733.43,15366.7
1733.74,15367
1734.06,15367.2
1734.37,15367.4
1734.69,15367.5
1735,15367.6
1735.32,15367.6
1735.64,15367.6
1735.95,15367.6
1736.27,15367.5
1736.58,15367.4
1736.9,15367.3
1737.21,15367.1
1737.52,15366.9
1737.84,15366.6
1738.15,15366.3
1738.47,15366
1738.78,15365.6
1739.1,15365.2
1739.41,15364.7
1739.72,15364.3
1740.04,15363.7
1740.35,15363.2
1740.66,15362.6
1740.98,15362
1741.29,15361.4
1741.6,15360.8
1741.91,15360.1
1742.23,15359.4
1742.54,15358.7
1742.85,15358
1743.16,15357.2
1743.48,15356.5
1743.79,15355.7
1744.1,15354.9
1744.41,15354.1
1744.72,15353.3
1745.03,15352.5
1745.35,15351.7
1745.66,15350.9
1745.97,15350.1
1746.28,15349.3
1746.59,15348.4
1746.9,15347.6
1747.21,15346.8
1747.52,15346
1747.83,15345.3
1748.14,15344.5
1748.45,15343.7
1748.76,15343
1749.07,15342.3
1749.38,15341.6
1749.69,15340.9
1750,15340.2
1750.31,15339.6
1750.62,15339
1750.93,15338.4
1751.24,15337.9
1751.55,15337.3
1751.86,15336.8
1752.16,15336.4
1752.47,15335.9
1752.78,15335.5
1753.09,15335.2
1753.4,15334.9
1753.71,15334.6
1754.01,15334.3
1754.32,15334.1
1754.63,15333.9
1754.94,15333.8
1755.24,15333.6
1755.55,15333.6
1755.86,15333.6
1756.17,15333.6
1756.47,15333.6
1756.78,15333.7
1757.09,15333.8
1757.39,15334
1757.7,15334.2
1758.01,15334.4
1758.31,15334.7
1758.62,15335
1758.92,15335.4
1759.23,15335.8
1759.53,15336.2
